Event_ID,Unit_Code,MOJN_SpringCode,EventDate,Disturbance_Description,SiteCondition_Description
817,DEVA,DEVA_P_SCO0138,3/8/2005,Overall,Highly disturbed
818,DEVA,DEVA_P_SCR0036,12/8/2004,Overall,Highly disturbed
819,DEVA,DEVA_P_SCR0030,12/8/2004,Overall,Highly disturbed
820,DEVA,DEVA_P_SCR0024,12/8/2004,Overall,Highly disturbed
821,DEVA,DEVA_P_SCR0025,12/8/2004,Overall,Highly disturbed
822,DEVA,DEVA_P_SCR0026,12/8/2004,Overall,Highly disturbed
823,DEVA,DEVA_P_SCR0027,12/8/2004,Overall,Highly disturbed
824,DEVA,DEVA_P_SCR0035,12/8/2004,Overall,Highly disturbed
825,DEVA,DEVA_P_SCR0034,12/8/2004,Overall,Highly disturbed
826,DEVA,DEVA_P_SCR0033,12/8/2004,Overall,Highly disturbed
827,DEVA,DEVA_P_SCR0032,12/8/2004,Overall,Highly disturbed
828,DEVA,DEVA_P_SCR0031,12/8/2004,Overall,Highly disturbed
829,DEVA,DEVA_P_SEC0147,3/10/2005,Overall,Highly disturbed
830,DEVA,DEVA_P_SED1046,12/2/2004,Overall,Highly disturbed
831,DEVA,DEVA_P_SED1047,12/2/2004,Overall,Highly disturbed
832,DEVA,DEVA_P_SED1048,12/2/2004,Overall,Highly disturbed
833,DEVA,DEVA_P_SED1049,12/2/2004,Overall,Highly disturbed
834,DEVA,DEVA_P_SED1050,12/2/2004,Overall,Highly disturbed
838,DEVA,DEVA_P_SHA0413,1/18/2005,Overall,Highly disturbed
841,DEVA,DEVA_P_SHE0820,11/18/2005,Overall,Highly disturbed
843,DEVA,DEVA_P_SHE0519,1/12/2005,Overall,Highly disturbed
844,DEVA,DEVA_P_SHE0520,1/12/2005,Overall,Highly disturbed
845,DEVA,DEVA_P_SHE0521,1/12/2005,Overall,Highly disturbed
847,DEVA,DEVA_P_SHE0822,11/18/2005,Overall,Highly disturbed
849,DEVA,DEVA_P_SHO0607,1/31/2005,Overall,Highly disturbed
850,DEVA,DEVA_P_SHO0350,12/7/2004,Overall,Highly disturbed
851,DEVA,DEVA_P_SHO0142,3/9/2005,Overall,Highly disturbed
856,DEVA,DEVA_P_SIN0313,11/30/2004,Overall,Highly disturbed
863,DEVA,DEVA_P_SIX0468,3/11/2005,Overall,Highly disturbed
864,DEVA,DEVA_P_SOS0261,2/13/2005,Overall,Highly disturbed
866,DEVA,DEVA_P_SOS0259,2/13/2005,Overall,Highly disturbed
867,DEVA,DEVA_P_SOS0464,2/13/2005,Overall,Highly disturbed
875,DEVA,DEVA_P_SOW0353,12/7/2004,Overall,Highly disturbed
876,DEVA,DEVA_P_SPA0507,11/11/2005,Overall,Highly disturbed
880,DEVA,DEVA_P_SPI0060,12/15/2004,Overall,Highly disturbed
886,DEVA,DEVA_P_STA0632,10/20/2004,Overall,Highly disturbed
887,DEVA,DEVA_P_STO0501,11/5/2005,Overall,Highly disturbed
889,DEVA,DEVA_P_STO0094,2/1/2005,Overall,Highly disturbed
891,DEVA,DEVA_P_STO0096,2/1/2005,Overall,Highly disturbed
892,DEVA,DEVA_P_STO0097,2/1/2005,Overall,Highly disturbed
893,DEVA,DEVA_P_STO0611,2/1/2005,Overall,Highly disturbed
894,DEVA,DEVA_P_STO0095,2/1/2005,Overall,Highly disturbed
895,DEVA,DEVA_P_STO0400,1/12/2005,Overall,Highly disturbed
899,DEVA,DEVA_P_SUP0369,12/10/2004,Overall,Highly disturbed
901,DEVA,DEVA_P_SUR0633,10/20/2004,Overall,Highly disturbed
911,DEVA,DEVA_P_SUR0093,2/1/2005,Overall,Highly disturbed
912,DEVA,DEVA_P_TAB0022,12/8/2004,Overall,Highly disturbed
914,DEVA,DEVA_P_TAB0023,12/8/2004,Overall,Highly disturbed
916,DEVA,DEVA_P_TEL0527,1/13/2005,Overall,Highly disturbed
919,DEVA,DEVA_P_THI0660,10/23/2004,Overall,Highly disturbed
922,DEVA,DEVA_P_TIM0052,12/11/2004,Overall,Highly disturbed
923,DEVA,DEVA_P_TIN0741,2/4/2005,Overall,Highly disturbed
925,DEVA,DEVA_P_TIN0790,11/11/2005,Overall,Highly disturbed
928,DEVA,DEVA_P_TRA0311,11/29/2004,Overall,Highly disturbed
936,DEVA,DEVA_P_TRA0884,12/3/2005,Overall,Highly disturbed
937,DEVA,DEVA_P_TRA0885,12/3/2005,Overall,Highly disturbed
938,DEVA,DEVA_P_TRA0886,12/3/2005,Overall,Highly disturbed
939,DEVA,DEVA_P_TRA0887,12/3/2005,Overall,Highly disturbed
940,DEVA,DEVA_P_TRA0888,2/3/2005,Overall,Highly disturbed
941,DEVA,DEVA_P_TRA0424,2/8/2005,Overall,Highly disturbed
942,DEVA,DEVA_P_TRE0224,11/4/2004,Overall,Highly disturbed
943,DEVA,DEVA_P_TRI0348,12/5/2004,Overall,Highly disturbed
944,DEVA,DEVA_P_TRI0348,12/6/2004,Overall,Highly disturbed
945,DEVA,DEVA_P_TRI0349,12/5/2004,Overall,Highly disturbed
946,DEVA,DEVA_P_TRI0349,12/6/2004,Overall,Highly disturbed
947,DEVA,DEVA_P_TRI0347,12/5/2004,Overall,Highly disturbed
948,DEVA,DEVA_P_TRI0347,12/6/2004,Overall,Highly disturbed
949,DEVA,DEVA_P_TRI0386,12/6/2004,Overall,Highly disturbed
951,DEVA,DEVA_P_TRI0391,1/6/2005,Overall,Highly disturbed
953,DEVA,DEVA_P_TRI0393,1/6/2005,Overall,Highly disturbed
954,DEVA,DEVA_P_TRI0099,2/6/2005,Overall,Highly disturbed
961,DEVA,DEVA_P_TWO0630,2/4/2005,Overall,Highly disturbed
966,DEVA,DEVA_P_UPP0098,2/5/2005,Overall,Highly disturbed
968,DEVA,DEVA_P_UPP0230,1/17/2005,Overall,Highly disturbed
969,DEVA,DEVA_P_UPP0792,11/13/2005,Overall,Highly disturbed
971,DEVA,DEVA_P_UPP0421,2/8/2005,Overall,Highly disturbed
972,DEVA,DEVA_P_UPP0422,2/8/2005,Overall,Highly disturbed
975,DEVA,DEVA_P_USG0029,12/8/2004,Overall,Highly disturbed
976,DEVA,DEVA_P_VAL0380,12/14/2004,Overall,Highly disturbed
977,DEVA,DEVA_P_VIR0041,12/10/2004,Overall,Highly disturbed
978,DEVA,DEVA_P_VIR0042,12/10/2004,Overall,Highly disturbed
979,DEVA,DEVA_P_WAG0635,10/22/2004,Overall,Highly disturbed
980,DEVA,DEVA_P_WAH0849,11/20/2005,Overall,Highly disturbed
986,DEVA,DEVA_P_WAT0832,,Overall,Highly disturbed
989,DEVA,DEVA_P_WAU0505,11/10/2005,Overall,Highly disturbed
990,DEVA,DEVA_P_WAU0882,10/22/2005,Overall,Highly disturbed
991,DEVA,DEVA_P_WAU0881,10/22/2005,Overall,Highly disturbed
993,DEVA,DEVA_P_WAU0503,11/10/2005,Overall,Highly disturbed
994,DEVA,DEVA_P_WAU0880,10/22/2005,Overall,Highly disturbed
995,DEVA,DEVA_P_WEE0664,10/24/2004,Overall,Highly disturbed
997,DEVA,DEVA_P_WET0478,3/25/2005,Overall,Highly disturbed
998,DEVA,DEVA_P_WHE0697,11/17/2005,Overall,Highly disturbed
999,DEVA,DEVA_P_WHE0362,12/9/2004,Overall,Highly disturbed
1005,DEVA,DEVA_P_WHI0605,1/20/2005,Overall,Highly disturbed
1006,DEVA,DEVA_P_WHI0604,1/20/2005,Overall,Highly disturbed
1008,DEVA,DEVA_P_WIL0715,11/2/2004,Overall,Highly disturbed
1010,DEVA,DEVA_P_WIL0756,10/13/2005,Overall,Highly disturbed
1011,DEVA,DEVA_P_WIL0638,10/24/2004,Overall,Highly disturbed
1013,DEVA,DEVA_P_WIL0856,11/3/2005,Overall,Highly disturbed
1014,DEVA,DEVA_P_WIL0856,12/1/2005,Overall,Highly disturbed
1018,DEVA,DEVA_P_WIL0440,2/16/2005,Overall,Highly disturbed
1023,DEVA,DEVA_P_WOO0688,11/13/2004,Overall,Highly disturbed
1024,DEVA,DEVA_P_WOO0122,11/13/2004,Overall,Highly disturbed
1027,DEVA,DEVA_P_YOU0192,11/3/2004,Overall,Highly disturbed
1122,LAKE,LAKE_P_ROG0001,12/6/2006,Overall,Highly disturbed
1125,LAKE,LAKE_P_BOY0004,12/8/2006,Overall,Highly disturbed
1127,LAKE,LAKE_P_ROGE0,11/21/2006,Overall,Highly disturbed
1128,LAKE,LAKE_P_PUP0007,12/7/2006,Overall,Highly disturbed
1130,LAKE,LAKE_P_LOS0009,12/8/2006,Overall,Highly disturbed
1131,LAKE,LAKE_P_SCI0010,11/21/2006,Overall,Highly disturbed
1132,LAKE,LAKE_P_SUG0011,12/15/2006,Overall,Highly disturbed
1136,LAKE,LAKE_P_COR0015,12/5/2006,Overall,Highly disturbed
1145,LAKE,LAKE_P_PAL0024,12/8/2006,Overall,Highly disturbed
1147,LAKE,LAKE_P_SAL0026,1/14/2006,Overall,Highly disturbed
1148,LAKE,LAKE_P_VAG0027,12/7/2006,Overall,Highly disturbed
1151,LAKE,LAKE_P_WHI0030,12/9/2006,Overall,Highly disturbed
1153,LAKE,LAKE_P_GOL0032,12/15/2006,Overall,Highly disturbed
1156,LAKE,LAKE_P_NEV0035,12/9/2006,Overall,Highly disturbed
1157,LAKE,LAKE_P_BLA0036,12/9/2006,Overall,Highly disturbed
1161,LAKE,LAKE_P_DIS0040,11/10/2006,Overall,Highly disturbed
1162,LAKE,LAKE_P_DAW0041,12/8/2006,Overall,Highly disturbed
1164,LAKE,LAKE_P_ARI0043,12/7/2006,Overall,Highly disturbed
1165,LAKE,LAKE_P_PUP0044,12/7/2006,Overall,Highly disturbed
1166,LAKE,LAKE_P_BIG0045,12/9/2006,Overall,Highly disturbed
1168,LAKE,LAKE_P_PAL0047,12/8/2006,Overall,Highly disturbed
1169,LAKE,LAKE_P_GRA0048,11/14/2006,Overall,Highly disturbed
1173,LAKE,LAKE_P_DAW0052,12/8/2006,Overall,Highly disturbed
1174,LAKE,LAKE_P_BLA0053,12/9/2006,Overall,Highly disturbed
1175,LAKE,LAKE_P_SAC0054,11/20/2006,Overall,Highly disturbed
1176,LAKE,LAKE_P_SAL0055,12/8/2006,Overall,Highly disturbed
1177,LAKE,LAKE_P_RAT0056,11/11/2006,Overall,Highly disturbed
1183,LAKE,LAKE_P_GRA0062,11/15/2006,Overall,Highly disturbed
1185,LAKE,LAKE_P_SAL0064,11/14/2006,Overall,Highly disturbed
1188,LAKE,LAKE_P_BIT0067,12/5/2006,Overall,Highly disturbed
1190,LAKE,LAKE_P_SAL0069,11/14/2006,Overall,Highly disturbed
1191,LAKE,LAKE_P_ARI0070,12/9/2006,Overall,Highly disturbed
1192,LAKE,LAKE_P_BLUE0,11/21/2006,Overall,Highly disturbed
1194,LAKE,LAKE_P_VAL0073,12/6/2006,Overall,Highly disturbed
1195,LAKE,LAKE_P_MEA0074,12/6/2006,Overall,Highly disturbed
1196,LAKE,LAKE_P_GOL0075,12/15/2006,Overall,Highly disturbed
1198,LAKE,LAKE_P_LAT0077,11/16/2006,Overall,Highly disturbed
1209,LAKE,LAKE_P_ROG0088,12/6/2006,Overall,Highly disturbed
1210,LAKE,LAKE_P_CAL0089,12/5/2006,Overall,Highly disturbed
1211,PARA,PARA_P_CED0001,6/2/2006,Overall,Highly disturbed
1212,PARA,PARA_P_YEL0002,6/13/2006,Overall,Highly disturbed
1213,PARA,PARA_P_LAS0003,6/13/2006,Overall,Highly disturbed
1214,PARA,PARA_P_SNA0004,6/14/2006,Overall,Highly disturbed
1215,PARA,PARA_P_PAI0005,6/20/2006,Overall,Highly disturbed
1216,PARA,PARA_P_LAV0006,7/12/2006,Overall,Highly disturbed
1217,PARA,PARA_P_JUM0007,6/24/2006,Overall,Highly disturbed
1218,PARA,PARA_P_IDE0008,5/17/2006,Overall,Highly disturbed
1219,PARA,PARA_P_IDE0009,5/17/2006,Overall,Highly disturbed
1221,PARA,PARA_P_JAC0011,6/1/2006,Overall,Highly disturbed
1224,PARA,PARA_P_TAS0014,5/16/2006,Overall,Highly disturbed
1225,PARA,PARA_P_PAI0015,6/24/2006,Overall,Highly disturbed
1226,PARA,PARA_P_LAS0016,6/13/2006,Overall,Highly disturbed
1228,PARA,PARA_P_YEL0018,6/13/2006,Overall,Highly disturbed
1230,PARA,PARA_P_LIN0020,6/13/2006,Overall,Highly disturbed
1231,PARA,PARA_P_GOR0021,6/13/2006,Overall,Highly disturbed
1232,PARA,PARA_P_DEA0022,7/13/2006,Overall,Highly disturbed
1233,PARA,PARA_P_PIG0023,6/14/2006,Overall,Highly disturbed
1234,PARA,PARA_P_MUD0024,6/20/2006,Overall,Highly disturbed
1236,PARA,PARA_P_CED0026,6/2/2006,Overall,Highly disturbed
1237,PARA,PARA_P_RAT0027,6/14/2006,Overall,Highly disturbed
1238,PARA,PARA_P_MT.0028,7/13/2006,Overall,Highly disturbed
1239,PARA,PARA_P_COC0029,5/31/2006,Overall,Highly disturbed
1241,PARA,PARA_P_BLA0031,5/31/2006,Overall,Highly disturbed
1243,PARA,PARA_P_NIX0033,7/14/2006,Overall,Highly disturbed
1245,PARA,PARA_P_LAS0035,6/17/2006,Overall,Highly disturbed
1251,PARA,PARA_P_ORS0041,7/14/2006,Overall,Highly disturbed
1256,PARA,PARA_P_MAP0046,6/22/2006,Overall,Highly disturbed
1258,PARA,PARA_P_LIT0048,6/22/2006,Overall,Highly disturbed
1261,PARA,PARA_P_MUD0051,6/24/2006,Overall,Highly disturbed
1264,PARA,PARA_P_WHI0054,6/1/2006,Overall,Highly disturbed
1265,PARA,PARA_P_AND0055,6/26/2006,Overall,Highly disturbed
1266,PARA,PARA_P_POC0056,6/20/2006,Overall,Highly disturbed
1270,PARA,PARA_P_CED0060,6/2/2006,Overall,Highly disturbed
1271,PARA,PARA_P_DEW0061,6/14/2006,Overall,Highly disturbed
1272,PARA,PARA_P_LIT0062,7/12/2006,Overall,Highly disturbed
1274,PARA,PARA_P_WHI0064,6/1/2006,Overall,Highly disturbed
1275,PARA,PARA_P_MAP0065,6/22/2006,Overall,Highly disturbed
1276,PARA,PARA_P_MUD0066,6/20/2006,Overall,Highly disturbed
1277,PARA,PARA_P_TAS0067,5/16/2006,Overall,Highly disturbed
1278,PARA,PARA_P_YEL0068,6/13/2006,Overall,Highly disturbed
1279,PARA,PARA_P_COY0069,6/14/2006,Overall,Highly disturbed
1282,PARA,PARA_P_AND0072,6/26/2006,Overall,Highly disturbed
1286,PARA,PARA_P_CUP0076,7/22/2006,Overall,Highly disturbed
1289,PARA,PARA_P_GRA0079,7/20/2006,Overall,Highly disturbed
1290,PARA,PARA_P_LIM0080,6/19/2006,Overall,Highly disturbed
1294,PARA,PARA_P_DEW0084,6/14/2006,Overall,Highly disturbed
1295,PARA,PARA_P_SAL0085,6/14/2006,Overall,Highly disturbed
1297,PARA,PARA_P_LIT0087,6/1/2006,Overall,Highly disturbed
1298,PARA,PARA_P_GYP0088,5/31/2006,Overall,Highly disturbed
1301,PARA,PARA_P_MUD0091,7/25/2006,Overall,Highly disturbed
1304,PARA,PARA_P_LAS0094,6/13/2006,Overall,Highly disturbed
1305,PARA,PARA_P_POV0095,6/14/2006,Overall,Highly disturbed
1306,PARA,PARA_P_GRA0096,5/31/2006,Overall,Highly disturbed
1307,PARA,PARA_P_COT0097,6/20/2006,Overall,Highly disturbed
1310,PARA,PARA_P_AND,6/26/2006,Overall,Highly disturbed
1311,PARA,PARA_P_JUM0101,6/24/2006,Overall,Highly disturbed
1312,PARA,PARA_P_LAS0102,6/13/2006,Overall,Highly disturbed
1321,PARA,PARA_P_AND0111,6/26/2006,Overall,Highly disturbed
1325,PARA,PARA_P_RAT0115,6/14/2006,Overall,Highly disturbed
1336,PARA,PARA_P_NOT0126,7/12/2006,Overall,Highly disturbed
1338,PARA,PARA_P_MT.0128,7/13/2006,Overall,Highly disturbed
1339,PARA,PARA_P_HID0129,6/14/2006,Overall,Highly disturbed
1340,PARA,PARA_P_UNN0130,5/31/2006,Overall,Highly disturbed
1341,PARA,PARA_P_PAK0131,5/30/2006,Overall,Highly disturbed
1343,PARA,PARA_P_CED0133,6/2/2006,Overall,Highly disturbed
1346,PARA,PARA_P_COL0136,7/13/2006,Overall,Highly disturbed
1347,PARA,PARA_P_YEL0137,6/13/2006,Overall,Highly disturbed
1348,PARA,PARA_P_LIT0138,6/22/2006,Overall,Highly disturbed
1350,PARA,PARA_P_DEW0140,6/14/2006,Overall,Highly disturbed
1351,PARA,PARA_P_CED0141,6/2/2006,Overall,Highly disturbed
1352,PARA,PARA_P_POC0142,6/20/2006,Overall,Highly disturbed
1354,PARA,PARA_P_LAS0144,6/13/2006,Overall,Highly disturbed
1355,PARA,PARA_P_DEA0145,7/13/2006,Overall,Highly disturbed
1357,PARA,PARA_P_PIG0147,6/13/2006,Overall,Highly disturbed
1358,PARA,PARA_P_YEL0148,6/13/2006,Overall,Highly disturbed
1359,PARA,PARA_P_BUR0149,5/13/2006,Overall,Highly disturbed
1364,PARA,PARA_P_MUS0154,5/17/2006,Overall,Highly disturbed
1365,PARA,PARA_P_DEW0155,4/14/2006,Overall,Highly disturbed
1366,PARA,PARA_P_MUD0156,6/24/2006,Overall,Highly disturbed
1368,PARA,PARA_P_IDE0158,6/19/2006,Overall,Highly disturbed
1369,PARA,PARA_P_AND0159,6/26/2006,Overall,Highly disturbed
1370,PARA,PARA_P_COT0160,6/20/2006,Overall,Highly disturbed
1371,PARA,PARA_P_AND0161,6/26/2006,Overall,Highly disturbed
1372,PARA,PARA_P_BIG0162,7/13/2006,Overall,Highly disturbed
1373,PARA,PARA_P_PAK0163,5/30/2006,Overall,Highly disturbed
1375,PARA,PARA_P_BLA0165,5/31/2006,Overall,Highly disturbed
1376,PARA,PARA_P_CED0166,6/2/2006,Overall,Highly disturbed
1377,PARA,PARA_P_DEW0167,6/14/2006,Overall,Highly disturbed
1379,PARA,PARA_P_GOR0169,6/13/2006,Overall,Highly disturbed
1381,PARA,PARA_P_IDE0171,5/17/2006,Overall,Highly disturbed
1384,PARA,PARA_P_IDE0174,5/17/2006,Overall,Highly disturbed
1386,PARA,PARA_P_COT0176,6/20/2006,Overall,Highly disturbed
1387,PARA,PARA_P_WHI0177,6/1/2006,Overall,Highly disturbed
1389,PARA,PARA_P_COY0179,7/12/2006,Overall,Highly disturbed
1390,PARA,PARA_P_CED0180,6/2/2006,Overall,Highly disturbed
1391,PARA,PARA_P_CAN0181,6/24/2006,Overall,Highly disturbed
1393,PARA,PARA_P_CED0183,6/2/2006,Overall,Highly disturbed
1396,PARA,PARA_P_YEL0186,6/13/2006,Overall,Highly disturbed
1397,PARA,PARA_P_YEL0187,6/13/2006,Overall,Highly disturbed
1398,PARA,PARA_P_CED0188,6/2/2006,Overall,Highly disturbed
1401,PARA,PARA_P_COT0191,6/20/2006,Overall,Highly disturbed
1402,PARA,PARA_P_NOR0192,6/1/2006,Overall,Highly disturbed
1405,PARA,PARA_P_YEL0195,6/13/2006,Overall,Highly disturbed
1406,PARA,PARA_P_GRA0196,7/20/2006,Overall,Highly disturbed
1407,PARA,PARA_P_MUS0197,5/17/2006,Overall,Highly disturbed
1408,PARA,PARA_P_LAS0198,6/13/2006,Overall,Highly disturbed
1409,PARA,PARA_P_EDS0199,5/13/2006,Overall,Highly disturbed
1410,PARA,PARA_P_MID0200,5/14/2006,Overall,Highly disturbed
1412,PARA,PARA_P_AND0202,6/26/2006,Overall,Highly disturbed
1413,PARA,PARA_P_IDE0203,6/12/2006,Overall,Highly disturbed
1415,PARA,PARA_P_COV0205,6/1/2006,Overall,Highly disturbed
1417,PARA,PARA_P_LAS0207,6/13/2006,Overall,Highly disturbed
1418,PARA,PARA_P_CAN0208,7/13/2006,Overall,Highly disturbed
1419,PARA,PARA_P_RAT0209,6/14/2006,Overall,Highly disturbed
1421,PARA,PARA_P_LAS0211,6/13/2006,Overall,Highly disturbed
1422,PARA,PARA_P_RAT0212,6/14/2006,Overall,Highly disturbed
1423,PARA,PARA_P_RAT0213,6/14/2006,Overall,Highly disturbed
1424,PARA,PARA_P_BIG0214,7/13/2006,Overall,Highly disturbed
1425,PARA,PARA_P_PAKO0,5/30/2006,Overall,Highly disturbed
1426,PARA,PARA_P_DEW0216,6/14/2006,Overall,Highly disturbed
1428,PARA,PARA_P_COI0218,6/14/2006,Overall,Highly disturbed
1429,PARA,PARA_P_COV0219,6/1/2006,Overall,Highly disturbed
1431,PARA,PARA_P_JUM0221,6/24/2006,Overall,Highly disturbed
1975,JOTR,JOTR_P_FORT0,12/5/2005,Overall,Highly disturbed
1986,JOTR,JOTR_P_NWC0178,12/9/2005,Overall,Highly disturbed
1987,JOTR,JOTR_P_WAR0181,12/16/2005,Overall,Highly disturbed
1988,JOTR,JOTR_P_EAS0160,12/16/2005,Overall,Highly disturbed
1991,JOTR,JOTR_P_COV0295,1/5/2006,Overall,Highly disturbed
1992,JOTR,JOTR_P_RAT0238,1/6/2006,Overall,Highly disturbed
1994,JOTR,JOTR_P_NON0085,1/6/2006,Overall,Highly disturbed
1995,JOTR,JOTR_P_HOR0275,1/6/2006,Overall,Highly disturbed
2000,JOTR,JOTR_P_BAR0128,1/7/2006,Overall,Highly disturbed
2004,JOTR,JOTR_P_DES0036,1/7/2006,Overall,Highly disturbed
2005,JOTR,JOTR_P_SPL0034,1/8/2006,Overall,Highly disturbed
2006,JOTR,JOTR_P_LIV0251,1/8/2006,Overall,Highly disturbed
2009,JOTR,JOTR_P_MYS0180,1/9/2006,Overall,Highly disturbed
2010,JOTR,JOTR_P_OPT0270,1/9/2006,Overall,Highly disturbed
2012,JOTR,JOTR_P_SQU0175,1/9/2006,Overall,Highly disturbed
2015,JOTR,JOTR_P_FRO0116,1/13/2006,Overall,Highly disturbed
2017,JOTR,JOTR_P_RAT0022,1/13/2006,Overall,Highly disturbed
2019,JOTR,JOTR_P_MES0067,1/14/2006,Overall,Highly disturbed
2020,JOTR,JOTR_P_NPS0130,1/14/2006,Overall,Highly disturbed
2021,JOTR,JOTR_P_QUE0266,1/15/2006,Overall,Highly disturbed
2023,JOTR,JOTR_P_TUR0066,1/15/2006,Overall,Highly disturbed
2025,JOTR,JOTR_P_OAK0290,1/15/2006,Overall,Highly disturbed
2026,JOTR,JOTR_P_OAK0199,1/15/2006,Overall,Highly disturbed
2028,JOTR,JOTR_P_EAS0134,1/16/2006,Overall,Highly disturbed
2032,JOTR,JOTR_P_RIN0272,1/17/2006,Overall,Highly disturbed
2033,JOTR,JOTR_P_WON0076,1/17/2006,Overall,Highly disturbed
2038,JOTR,JOTR_P_SNE0069,1/21/2006,Overall,Highly disturbed
2039,JOTR,JOTR_P_HON0049,1/21/2006,Overall,Highly disturbed
2041,JOTR,JOTR_P_PIN0216,1/23/2006,Overall,Highly disturbed
2045,JOTR,JOTR_P_RAN0206,1/29/2006,Overall,Highly disturbed
2046,JOTR,JOTR_P_WEL0236,1/29/2006,Overall,Highly disturbed
2048,JOTR,JOTR_P_LOS0264,1/29/2006,Overall,Highly disturbed
2050,JOTR,JOTR_P_CON0156,2/1/2006,Overall,Highly disturbed
2051,JOTR,JOTR_P_STR0169,2/1/2006,Overall,Highly disturbed
2054,JOTR,JOTR_P_SMO0029,2/6/2005,Overall,Highly disturbed
2055,JOTR,JOTR_P_SMO0200,2/6/2006,Overall,Highly disturbed
2058,JOTR,JOTR_P_PIN0171,2/7/2006,Overall,Highly disturbed
2059,JOTR,JOTR_P_PIN0117,2/7/2006,Overall,Highly disturbed
2060,JOTR,JOTR_P_PIN0027,2/7/2006,Overall,Highly disturbed
2061,JOTR,JOTR_P_PIN0177,2/7/2006,Overall,Highly disturbed
2062,JOTR,JOTR_P_PIN0072,2/7/2006,Overall,Highly disturbed
2065,JOTR,JOTR_P_PUS0279,2/7/2006,Overall,Highly disturbed
2066,JOTR,JOTR_P_HAN0161,2/7/2006,Overall,Highly disturbed
2069,JOTR,JOTR_P_OLD0209,2/8/2006,Overall,Highly disturbed
2071,JOTR,JOTR_P_MAN0204,2/12/2006,Overall,Highly disturbed
2073,JOTR,JOTR_P_WHI0162,2/13/2006,Overall,Highly disturbed
2079,JOTR,JOTR_P_QUA0211,2/14/2006,Overall,Highly disturbed
2085,JOTR,JOTR_P_MIL0173,2/15/2006,Overall,Highly disturbed
2086,JOTR,JOTR_P_COV0254,2/16/2006,Overall,Highly disturbed
2089,JOTR,JOTR_P_SMIT0,2/16/2006,Overall,Highly disturbed
2090,JOTR,JOTR_P_SMI0185,2/16/2006,Overall,Highly disturbed
2091,JOTR,JOTR_P_LOS0006,2/16/2006,Overall,Highly disturbed
2092,JOTR,JOTR_P_NOR0083,2/17/2006,Overall,Highly disturbed
2093,JOTR,JOTR_P_WON0152,2/17/2006,Overall,Highly disturbed
2094,JOTR,JOTR_P_CLO0250,2/17/2006,Overall,Highly disturbed
2096,JOTR,JOTR_P_WON0073,2/17/2006,Overall,Highly disturbed
2097,JOTR,JOTR_P_CLO0058,2/17/2006,Overall,Highly disturbed
2098,JOTR,JOTR_P_OWL0147,3/4/2006,Overall,Highly disturbed
2099,JOTR,JOTR_P_DIK0132,3/4/2006,Overall,Highly disturbed
2100,JOTR,JOTR_P_CLO0040,3/4/2006,Overall,Highly disturbed
2101,JOTR,JOTR_P_LOS0014,3/4/2006,Overall,Highly disturbed
2106,JOTR,JOTR_P_FAN0259,3/6/2006,Overall,Highly disturbed
2110,JOTR,JOTR_P_BUR0112,3/6/2006,Overall,Highly disturbed
2114,JOTR,JOTR_P_PET0234,3/8/2006,Overall,Highly disturbed
2115,JOTR,JOTR_P_HAY0287,3/9/2006,Overall,Highly disturbed
2139,JOTR,JOTR_P_BAR0094,12/12/2005,Overall,Highly disturbed
2140,JOTR,JOTR_P_SIN0208,12/13/2005,Overall,Highly disturbed
2141,JOTR,JOTR_P_SAN0110,12/13/2005,Overall,Highly disturbed
2142,JOTR,JOTR_P_FOR0293,12/13/2005,Overall,Highly disturbed
2143,JOTR,JOTR_P_FOR0182,12/13/2005,Overall,Highly disturbed
2144,JOTR,JOTR_P_DOV0291,12/14/2005,Overall,Highly disturbed
2147,JOTR,JOTR_P_RAT0101,12/15/2005,Overall,Highly disturbed
2148,JOTR,JOTR_P_RAT0231,12/15/2005,Overall,Highly disturbed
2154,JOTR,JOTR_P_MIR0244,12/16/2005,Overall,Highly disturbed
2155,JOTR,JOTR_P_FOR0025,12/16/2005,Overall,Highly disturbed
2161,JOTR,JOTR_P_PIN0024,1/10/2006,Overall,Highly disturbed
2162,JOTR,JOTR_P_GRA0283,1/10/2006,Overall,Highly disturbed
2163,JOTR,JOTR_P_WHI0241,1/10/2006,Overall,Highly disturbed
2164,JOTR,JOTR_P_CRO0210,1/11/2006,Overall,Highly disturbed
2165,JOTR,JOTR_P_OLD0203,1/11/2006,Overall,Highly disturbed
2166,JOTR,JOTR_P_CUP0174,1/11/2006,Overall,Highly disturbed
2167,JOTR,JOTR_P_PLE0249,1/11/2006,Overall,Highly disturbed
2168,JOTR,JOTR_P_STI0111,1/11/2006,Overall,Highly disturbed
2169,JOTR,JOTR_P_HID0126,1/11/2006,Overall,Highly disturbed
2171,JOTR,JOTR_P_LIT0207,1/12/2006,Overall,Highly disturbed
2175,JOTR,JOTR_P_COY0033,1/15/2006,Overall,Highly disturbed
2189,JOTR,JOTR_P_GOL0043,1/31/2006,Overall,Highly disturbed
2190,JOTR,JOTR_P_SUN0282,1/31/2006,Overall,Highly disturbed
2191,JOTR,JOTR_P_MIS0195,1/31/2006,Overall,Highly disturbed
2192,JOTR,JOTR_P_LAN0168,1/31/2006,Overall,Highly disturbed
2217,JOTR,JOTR_P_QUA0127,2/14/2006,Overall,Highly disturbed
2218,JOTR,JOTR_P_GAR0071,2/15/2006,Overall,Highly disturbed
